Country,State,City,District,Zip Code
Indonesia,Kalimantan Tengah,Kabupaten Barito Timur,Benua Lima,73671
Indonesia,Kalimantan Tengah,Kabupaten Barito Timur,Dusun Tengah,73611
Indonesia,Kalimantan Tengah,Kabupaten Barito Timur,Karusen Janang,73691
Indonesia,Kalimantan Tengah,Kabupaten Barito Timur,Paju Epat,73617
Indonesia,Kalimantan Tengah,Kabupaten Barito Timur,Paku,73612
Indonesia,Kalimantan Tengah,Kabupaten Barito Timur,Patangkep Tutui,73691
Indonesia,Kalimantan Tengah,Kabupaten Barito Timur,Pematang Karau,73681
Indonesia,Kalimantan Tengah,Kabupaten Barito Timur,Raren Batuah,73652
Indonesia,Kalimantan Tengah,Kabupaten Barito Timur,Tamiang Layang,73618
Indonesia,Kalimantan Tengah,Kabupaten Barito Utara,Gunung Purei,73881
Indonesia,Kalimantan Tengah,Kabupaten Barito Utara,Gunung Timang,73862
Indonesia,Kalimantan Tengah,Kabupaten Barito Utara,Lahei,73852
Indonesia,Kalimantan Tengah,Kabupaten Barito Utara,Lahei Barat,73852
Indonesia,Kalimantan Tengah,Kabupaten Barito Utara,Montallat,73861
Indonesia,Kalimantan Tengah,Kabupaten Barito Utara,Teweh Baru,73814
Indonesia,Kalimantan Tengah,Kabupaten Barito Utara,Teweh Selatan,73871
Indonesia,Kalimantan Tengah,Kabupaten Barito Utara,Teweh Tengah,73811
Indonesia,Kalimantan Tengah,Kabupaten Barito Utara,Teweh Timur,73891
Indonesia,Kalimantan Tengah,Kabupaten Gunung Mas,Damang Batu,74553
Indonesia,Kalimantan Tengah,Kabupaten Gunung Mas,Kahayan Hulu Utara,74553
Indonesia,Kalimantan Tengah,Kabupaten Gunung Mas,Kurun,74511
Indonesia,Kalimantan Tengah,Kabupaten Gunung Mas,Manuhing,74562
Indonesia,Kalimantan Tengah,Kabupaten Gunung Mas,Manuhing Raya,74562
Indonesia,Kalimantan Tengah,Kabupaten Gunung Mas,Mihing Raya,74571
Indonesia,Kalimantan Tengah,Kabupaten Gunung Mas,Rungan,74571
Indonesia,Kalimantan Tengah,Kabupaten Gunung Mas,Rungan Barat,74572
Indonesia,Kalimantan Tengah,Kabupaten Gunung Mas,Sepang,74571
Indonesia,Kalimantan Tengah,Kabupaten Gunung Mas,Tewah,74552
Indonesia,Kalimantan Tengah,Kabupaten Kapuas,Basarang,73564
Indonesia,Kalimantan Tengah,Kabupaten Kapuas,Kapuas Barat,73451
Indonesia,Kalimantan Tengah,Kabupaten Kapuas,Kapuas Hilir,73451
Indonesia,Kalimantan Tengah,Kabupaten Kapuas,Kapuas Hulu,73513
Indonesia,Kalimantan Tengah,Kabupaten Kapuas,Kapuas Kuala,73583
Indonesia,Kalimantan Tengah,Kabupaten Kapuas,Kapuas Murung,73593
Indonesia,Kalimantan Tengah,Kabupaten Kapuas,Kapuas Tengah,73555
Indonesia,Kalimantan Tengah,Kabupaten Kapuas,Kapuas Timur,73581
Indonesia,Kalimantan Tengah,Kabupaten Kapuas,Mandau Talawang,73453
Indonesia,Kalimantan Tengah,Kabupaten Kapuas,Mantangai,73553
Indonesia,Kalimantan Tengah,Kabupaten Kapuas,Pasak Talawang,73551
Indonesia,Kalimantan Tengah,Kabupaten Kapuas,Pulau Petak,73592
Indonesia,Kalimantan Tengah,Kabupaten Kapuas,Selat,73512
Indonesia,Kalimantan Tengah,Kabupaten Kapuas,Tamban Catur,73582
Indonesia,Kalimantan Tengah,Kabupaten Kapuas,Timpah,73554
Indonesia,Kalimantan Tengah,Kabupaten Katingan,Bukit Raya,74463
Indonesia,Kalimantan Tengah,Kabupaten Katingan,Katingan Hilir,74413
Indonesia,Kalimantan Tengah,Kabupaten Katingan,Katingan Hulu,74455
Indonesia,Kalimantan Tengah,Kabupaten Katingan,Katingan Kuala,74463
Indonesia,Kalimantan Tengah,Kabupaten Katingan,Katingan Tengah,74454
Indonesia,Kalimantan Tengah,Kabupaten Katingan,Marikit,74456
Indonesia,Kalimantan Tengah,Kabupaten Katingan,Mendawai,74463
Indonesia,Kalimantan Tengah,Kabupaten Katingan,Petak Malai,74462
Indonesia,Kalimantan Tengah,Kabupaten Katingan,Pulau Malan,74453
Indonesia,Kalimantan Tengah,Kabupaten Katingan,Sanaman Mantikei,74461
Indonesia,Kalimantan Tengah,Kabupaten Katingan,Tasik Payawan,74452
Indonesia,Kalimantan Tengah,Kabupaten Katingan,Tewang Sangalang Garing,74451
Indonesia,Kalimantan Tengah,Kabupaten Katingan,Kamipang,74463
Indonesia,Kalimantan Tengah,Kabupaten Kotawaringin Barat,Arut Selatan,74112
Indonesia,Kalimantan Tengah,Kabupaten Kotawaringin Barat,Arut Utara,74152
Indonesia,Kalimantan Tengah,Kabupaten Kotawaringin Barat,Kotawaringin Lama,74161
Indonesia,Kalimantan Tengah,Kabupaten Kotawaringin Barat,Kumai,74181
Indonesia,Kalimantan Tengah,Kabupaten Kotawaringin Barat,Pangkalan Banteng,74183
Indonesia,Kalimantan Tengah,Kabupaten Kotawaringin Barat,Pangkalan Lada,74184
Indonesia,Kalimantan Tengah,Kabupaten Kotawaringin Timur,Antang Kalang,74352
Indonesia,Kalimantan Tengah,Kabupaten Kotawaringin Timur,Baamang,74312
Indonesia,Kalimantan Tengah,Kabupaten Kotawaringin Timur,Bukit Santuai,74355
Indonesia,Kalimantan Tengah,Kabupaten Kotawaringin Timur,Cempaga,74354
Indonesia,Kalimantan Tengah,Kabupaten Kotawaringin Timur,Cempaga Hulu,74354
Indonesia,Kalimantan Tengah,Kabupaten Kotawaringin Timur,Kota Besi,74353
Indonesia,Kalimantan Tengah,Kabupaten Kotawaringin Timur,Mentawa Baru Ketapang,74321
Indonesia,Kalimantan Tengah,Kabupaten Kotawaringin Timur,Mentaya Hilir Selatan,74363
Indonesia,Kalimantan Tengah,Kabupaten Kotawaringin Timur,Mentaya Hilir Utara,74362
Indonesia,Kalimantan Tengah,Kabupaten Kotawaringin Timur,Mentaya Hulu,74356
Indonesia,Kalimantan Tengah,Kabupaten Kotawaringin Timur,Parenggean,74355
Indonesia,Kalimantan Tengah,Kabupaten Kotawaringin Timur,Pulau Hanaut,74361
Indonesia,Kalimantan Tengah,Kabupaten Kotawaringin Timur,Seranau,74355
Indonesia,Kalimantan Tengah,Kabupaten Kotawaringin Timur,Telaga Antang,74354
Indonesia,Kalimantan Tengah,Kabupaten Kotawaringin Timur,Telawang,74353
Indonesia,Kalimantan Tengah,Kabupaten Kotawaringin Timur,Teluk Sampit,74361
Indonesia,Kalimantan Tengah,Kabupaten Kotawaringin Timur,Tualan Hulu,74355
Indonesia,Kalimantan Tengah,Kabupaten Lamandau,Belantikan Raya,74663
Indonesia,Kalimantan Tengah,Kabupaten Lamandau,Bulik,74662
Indonesia,Kalimantan Tengah,Kabupaten Lamandau,Bulik Timur,74662
Indonesia,Kalimantan Tengah,Kabupaten Lamandau,Delang,74664
Indonesia,Kalimantan Tengah,Kabupaten Lamandau,Lamandau,74611
Indonesia,Kalimantan Tengah,Kabupaten Lamandau,Menthobi Raya,74664
Indonesia,Kalimantan Tengah,Kabupaten Lamandau,Sematu Jaya,74664
Indonesia,Kalimantan Tengah,Kabupaten Lamandau,Batang Kawa,74664
Indonesia,Kalimantan Tengah,Kabupaten Murung Raya,Barito Tuhup Raya,73991
Indonesia,Kalimantan Tengah,Kabupaten Murung Raya,Laung Tuhup,73981
Indonesia,Kalimantan Tengah,Kabupaten Murung Raya,Murung,73911
Indonesia,Kalimantan Tengah,Kabupaten Murung Raya,Permata Intan,73971
Indonesia,Kalimantan Tengah,Kabupaten Murung Raya,Seribu Riam,73981
Indonesia,Kalimantan Tengah,Kabupaten Murung Raya,Sumber Barito,73991
Indonesia,Kalimantan Tengah,Kabupaten Murung Raya,Sungai Babuat,73971
Indonesia,Kalimantan Tengah,Kabupaten Murung Raya,Tanah Siang,73961
Indonesia,Kalimantan Tengah,Kabupaten Murung Raya,Tanah Siang Selatan,73961
Indonesia,Kalimantan Tengah,Kabupaten Murung Raya,Uut Murung,73981
Indonesia,Kalimantan Tengah,Kabupaten Pulang Pisau,Banama Tingang,74811
Indonesia,Kalimantan Tengah,Kabupaten Pulang Pisau,Jabiren Raya,74861
Indonesia,Kalimantan Tengah,Kabupaten Pulang Pisau,Kahayan Hilir,74813
Indonesia,Kalimantan Tengah,Kabupaten Pulang Pisau,Kahayan Kuala,74872
Indonesia,Kalimantan Tengah,Kabupaten Pulang Pisau,Kahayan Tengah,74862
Indonesia,Kalimantan Tengah,Kabupaten Pulang Pisau,Maliku,74873
Indonesia,Kalimantan Tengah,Kabupaten Pulang Pisau,Pandih Batu,74871
Indonesia,Kalimantan Tengah,Kabupaten Pulang Pisau,Sebangau Kuala,74874
Indonesia,Kalimantan Tengah,Kabupaten Seruyan,Batu Ampar,74271
Indonesia,Kalimantan Tengah,Kabupaten Seruyan,Danau Seluluk,74271
Indonesia,Kalimantan Tengah,Kabupaten Seruyan,Danau Sembuluh,74261
Indonesia,Kalimantan Tengah,Kabupaten Seruyan,Hanau,74271
Indonesia,Kalimantan Tengah,Kabupaten Seruyan,Seruyan Hilir,74213
Indonesia,Kalimantan Tengah,Kabupaten Seruyan,Seruyan Hilir Timur,74215
Indonesia,Kalimantan Tengah,Kabupaten Seruyan,Seruyan Hulu,74281
Indonesia,Kalimantan Tengah,Kabupaten Seruyan,Seruyan Raya,74261
Indonesia,Kalimantan Tengah,Kabupaten Seruyan,Seruyan Tengah,74271
Indonesia,Kalimantan Tengah,Kabupaten Seruyan,Suling Tambun,74281
Indonesia,Kalimantan Tengah,Kabupaten Sukamara,Balai Riam,74172
Indonesia,Kalimantan Tengah,Kabupaten Sukamara,Jelai,74173
Indonesia,Kalimantan Tengah,Kabupaten Sukamara,Pantai Lunci,74171
Indonesia,Kalimantan Tengah,Kabupaten Sukamara,Permata Kecubung,74174
Indonesia,Kalimantan Tengah,Kabupaten Sukamara,Sukamara,74172
Indonesia,Kalimantan Tengah,Kota Palangka Raya,Bukit Batu,73224
Indonesia,Kalimantan Tengah,Kota Palangka Raya,Jekan Raya,73112
Indonesia,Kalimantan Tengah,Kota Palangka Raya,Pahandut,73111
Indonesia,Kalimantan Tengah,Kota Palangka Raya,Rakumpit,73227
Indonesia,Kalimantan Tengah,Kota Palangka Raya,Sebangau,73113
Indonesia,Kalimantan Utara,Kabupaten Bulungan,Bunyu,77181
Indonesia,Kalimantan Utara,Kabupaten Bulungan,Peso,77611
Indonesia,Kalimantan Utara,Kabupaten Bulungan,Peso Hilir,77611
Indonesia,Kalimantan Utara,Kabupaten Bulungan,Sekatak,77212
Indonesia,Kalimantan Utara,Kabupaten Bulungan,Tanjung Palas,77211
Indonesia,Kalimantan Utara,Kabupaten Bulungan,Tanjung Palas Barat,77211
Indonesia,Kalimantan Utara,Kabupaten Bulungan,Tanjung Palas Timur,77211
Indonesia,Kalimantan Utara,Kabupaten Bulungan,Tanjung Palas Tengah,77211
Indonesia,Kalimantan Utara,Kabupaten Bulungan,Tanjung Palas Utara,77211
Indonesia,Kalimantan Utara,Kabupaten Bulungan,Tanjung Selor,77212
Indonesia,Kalimantan Utara,Kabupaten Malinau,Bahau Hulu,77562
Indonesia,Kalimantan Utara,Kabupaten Malinau,Kayan Hilir,77511
Indonesia,Kalimantan Utara,Kabupaten Malinau,Kayan Hulu,77511
Indonesia,Kalimantan Utara,Kabupaten Malinau,Kayan Selatan,77511
Indonesia,Kalimantan Utara,Kabupaten Malinau,Malinau Barat,77554
Indonesia,Kalimantan Utara,Kabupaten Malinau,Malinau Kota,77554
Indonesia,Kalimantan Utara,Kabupaten Malinau,Malinau Selatan,77554
Indonesia,Kalimantan Utara,Kabupaten Malinau,Malinau Utara,77554
Indonesia,Kalimantan Utara,Kabupaten Malinau,Mentarang,77555
Indonesia,Kalimantan Utara,Kabupaten Malinau,Mentarang Hulu,77555
Indonesia,Kalimantan Utara,Kabupaten Malinau,Pujungan,77562
Indonesia,Kalimantan Utara,Kabupaten Malinau,Sungai Boh,77562
Indonesia,Kalimantan Utara,Kabupaten Malinau,Sungai Tubu,77562
Indonesia,Kalimantan Utara,Kabupaten Nunukan,Krayan,77456
Indonesia,Kalimantan Utara,Kabupaten Nunukan,Krayan Selatan,77456
Indonesia,Kalimantan Utara,Kabupaten Nunukan,Lumbis,77457
Indonesia,Kalimantan Utara,Kabupaten Nunukan,Lumbis Ogong,77457
Indonesia,Kalimantan Utara,Kabupaten Nunukan,Nunukan,77482
Indonesia,Kalimantan Utara,Kabupaten Nunukan,Nunukan Selatan,77482
Indonesia,Kalimantan Utara,Kabupaten Nunukan,Sebatik,77483
Indonesia,Kalimantan Utara,Kabupaten Nunukan,Sebatik Barat,77483
Indonesia,Kalimantan Utara,Kabupaten Nunukan,Sebatik Tengah,77483
Indonesia,Kalimantan Utara,Kabupaten Nunukan,Sebatik Timur,77483
Indonesia,Kalimantan Utara,Kabupaten Nunukan,Sebatik Utara,77483
Indonesia,Kalimantan Utara,Kabupaten Nunukan,Sebuku,77453
Indonesia,Kalimantan Utara,Kabupaten Nunukan,Sei Menggaris,77482
Indonesia,Kalimantan Utara,Kabupaten Nunukan,Sembakung,77453
Indonesia,Kalimantan Utara,Kabupaten Nunukan,Tulin Onsoi,77482
Indonesia,Kalimantan Utara,Kabupaten Tana Tidung,Betayau,77152
Indonesia,Kalimantan Utara,Kabupaten Tana Tidung,Sesayap,77152
Indonesia,Kalimantan Utara,Kabupaten Tana Tidung,Sesayap Hilir,77152
Indonesia,Kalimantan Utara,Kabupaten Tana Tidung,Tana Lia,77152
Indonesia,Kalimantan Utara,Kota Tarakan,Tarakan Barat,77111
Indonesia,Kalimantan Utara,Kota Tarakan,Tarakan Tengah,77113
Indonesia,Kalimantan Utara,Kota Tarakan,Tarakan Timur,77115
Indonesia,Kalimantan Utara,Kota Tarakan,Tarakan Utara,77116
Indonesia,Banten,Kabupaten Lebak,Banjarsari,42355
Indonesia,Banten,Kabupaten Lebak,Bayah,42393
Indonesia,Banten,Kabupaten Lebak,Bojongmanik,42371
Indonesia,Banten,Kabupaten Lebak,Cibadak,42357
Indonesia,Banten,Kabupaten Lebak,Cibeber,42392
Indonesia,Banten,Kabupaten Lebak,Cigemblong,42372
Indonesia,Banten,Kabupaten Lebak,Cihara,42392
Indonesia,Banten,Kabupaten Lebak,Cijaku,42395
Indonesia,Banten,Kabupaten Lebak,Cikulur,42356
Indonesia,Banten,Kabupaten Lebak,Cileles,42353
Indonesia,Banten,Kabupaten Lebak,Cilograng,42394
Indonesia,Banten,Kabupaten Lebak,Cimarga,42352
Indonesia,Banten,Kabupaten Lebak,Cipanas,42372
Indonesia,Banten,Kabupaten Lebak,Curugbitung,42354
Indonesia,Banten,Kabupaten Lebak,Gunung Kencana,42354
Indonesia,Banten,Kabupaten Lebak,Kalanganyar,42311
Indonesia,Banten,Kabupaten Lebak,Lebak Gedong,42381
Indonesia,Banten,Kabupaten Lebak,Leuwidamar,42353
Indonesia,Banten,Kabupaten Lebak,Maja,42381
Indonesia,Banten,Kabupaten Lebak,Malingping,42391
Indonesia,Banten,Kabupaten Lebak,Muncang,42364
Indonesia,Banten,Kabupaten Lebak,Panggarangan,42392
Indonesia,Banten,Kabupaten Lebak,Rangkasbitung,42311
Indonesia,Banten,Kabupaten Lebak,Sajira,42371
Indonesia,Banten,Kabupaten Lebak,Sobang,42355
Indonesia,Banten,Kabupaten Lebak,Wanasalam,42395
Indonesia,Banten,Kabupaten Lebak,Warunggunung,42365
Indonesia,Banten,Kabupaten Pandeglang,Angsana,42277
Indonesia,Banten,Kabupaten Pandeglang,Banjar,42252
Indonesia,Banten,Kabupaten Pandeglang,Bojong,42274
Indonesia,Banten,Kabupaten Pandeglang,Cadasari,42251
Indonesia,Banten,Kabupaten Pandeglang,Carita,42264
Indonesia,Banten,Kabupaten Pandeglang,Cibaliung,42264
Indonesia,Banten,Kabupaten Pandeglang,Cibitung,42281
Indonesia,Banten,Kabupaten Pandeglang,Cigeulis,42286
Indonesia,Banten,Kabupaten Pandeglang,Cikeudal,42271
Indonesia,Banten,Kabupaten Pandeglang,Cikeusik,42286
Indonesia,Banten,Kabupaten Pandeglang,Cimanggu,42267
Indonesia,Banten,Kabupaten Pandeglang,Cimanuk,42271
Indonesia,Banten,Kabupaten Pandeglang,Cipeucang,42272
Indonesia,Banten,Kabupaten Pandeglang,Cisata,42273
Indonesia,Banten,Kabupaten Pandeglang,Kaduhejo,42253
Indonesia,Banten,Kabupaten Pandeglang,Karang Tanjung,42251
Indonesia,Banten,Kabupaten Pandeglang,Koroncong,42251
Indonesia,Banten,Kabupaten Pandeglang,Labuan,42264
Indonesia,Banten,Kabupaten Pandeglang,Majasari,42211
Indonesia,Banten,Kabupaten Pandeglang,Mandalawangi,42261
Indonesia,Banten,Kabupaten Pandeglang,Mekarjaya,42275
Indonesia,Banten,Kabupaten Pandeglang,Menes,42262
Indonesia,Banten,Kabupaten Pandeglang,Munjul,42276
Indonesia,Banten,Kabupaten Pandeglang,Pagelaran,42265
Indonesia,Banten,Kabupaten Pandeglang,Pandeglang,42211
Indonesia,Banten,Kabupaten Pandeglang,Panimbang,42281
Indonesia,Banten,Kabupaten Pandeglang,Patia,42265
Indonesia,Banten,Kabupaten Pandeglang,Picung,42283
Indonesia,Banten,Kabupaten Pandeglang,Pulosari,42273
Indonesia,Banten,Kabupaten Pandeglang,Saketi,42273
Indonesia,Banten,Kabupaten Pandeglang,Sindangresmi,42274
Indonesia,Banten,Kabupaten Pandeglang,Sobang,42282
Indonesia,Banten,Kabupaten Pandeglang,Sukaresmi,42254
Indonesia,Banten,Kabupaten Pandeglang,Sumur,42283
Indonesia,Banten,Kabupaten Serang,Anyar,42166
Indonesia,Banten,Kabupaten Serang,Bandung,42176
Indonesia,Banten,Kabupaten Serang,Baros,42173
Indonesia,Banten,Kabupaten Serang,Binuang,42196
Indonesia,Banten,Kabupaten Serang,Bojonegara,42454
Indonesia,Banten,Kabupaten Serang,Carenang,42185
Indonesia,Banten,Kabupaten Serang,Cikande,42186
Indonesia,Banten,Kabupaten Serang,Cikeusal,42175
Indonesia,Banten,Kabupaten Serang,Cinangka,42167
Indonesia,Banten,Kabupaten Serang,Ciomas,42168
Indonesia,Banten,Kabupaten Serang,Ciruas,42182
Indonesia,Banten,Kabupaten Serang,Gunungsari,42165
Indonesia,Banten,Kabupaten Serang,Jawilan,42177
Indonesia,Banten,Kabupaten Serang,Kibin,42186
Indonesia,Banten,Kabupaten Serang,Kopo,42178
Indonesia,Banten,Kabupaten Serang,Kragilan,42184
Indonesia,Banten,Kabupaten Serang,Kramatwatu,42161
Indonesia,Banten,Kabupaten Serang,Mancak,42165
Indonesia,Banten,Kabupaten Serang,Pabuaran,42163
Indonesia,Banten,Kabupaten Serang,Padarincang,42168
Indonesia,Banten,Kabupaten Serang,Pamarayan,42174
Indonesia,Banten,Kabupaten Serang,Petir,42172
Indonesia,Banten,Kabupaten Serang,Pontang,42164
Indonesia,Banten,Kabupaten Serang,Pulo Ampel,42455
Indonesia,Banten,Kabupaten Serang,Tanara,42182
Indonesia,Banten,Kabupaten Serang,Tirtayasa,42193
Indonesia,Banten,Kabupaten Serang,Tunjung Teja,42174
Indonesia,Banten,Kabupaten Serang,Waringin Kurung,42453
Indonesia,Banten,Kabupaten Tangerang,Balaraja,15610
Indonesia,Banten,Kabupaten Tangerang,Cikupa,15710
Indonesia,Banten,Kabupaten Tangerang,Cisauk,15341
Indonesia,Banten,Kabupaten Tangerang,Cisoka,15730
Indonesia,Banten,Kabupaten Tangerang,Curug,15810
Indonesia,Banten,Kabupaten Tangerang,Gunung Kaler,15620
Indonesia,Banten,Kabupaten Tangerang,Jambe,15720
Indonesia,Banten,Kabupaten Tangerang,Jayanti,15610
Indonesia,Banten,Kabupaten Tangerang,Kelapa Dua,15810
Indonesia,Banten,Kabupaten Tangerang,Kemiri,15530
Indonesia,Banten,Kabupaten Tangerang,Kosambi,15212
Indonesia,Banten,Kabupaten Tangerang,Kresek,15620
Indonesia,Banten,Kabupaten Tangerang,Kronjo,15550
Indonesia,Banten,Kabupaten Tangerang,Legok,15820
Indonesia,Banten,Kabupaten Tangerang,Mauk,15530
Indonesia,Banten,Kabupaten Tangerang,Mekar Baru,15830
Indonesia,Banten,Kabupaten Tangerang,Pagedangan,15339
Indonesia,Banten,Kabupaten Tangerang,Pakuhaji,15570
Indonesia,Banten,Kabupaten Tangerang,Panongan,15710
Indonesia,Banten,Kabupaten Tangerang,Pasar Kemis,15560
Indonesia,Banten,Kabupaten Tangerang,Rajeg,15540
Indonesia,Banten,Kabupaten Tangerang,Sepatan,15520
Indonesia,Banten,Kabupaten Tangerang,Sepatan Timur,15520
Indonesia,Banten,Kabupaten Tangerang,Sindang Jaya,15830
Indonesia,Banten,Kabupaten Tangerang,Solear,15730
Indonesia,Banten,Kabupaten Tangerang,Sukadiri,15530
Indonesia,Banten,Kabupaten Tangerang,Sukamulya,15610
Indonesia,Banten,Kabupaten Tangerang,Teluknaga,15510
Indonesia,Banten,Kabupaten Tangerang,Tigaraksa,15720
Indonesia,Banten,Kota Cilegon,Cibeber,42423
Indonesia,Banten,Kota Cilegon,Cilegon,42417
Indonesia,Banten,Kota Cilegon,Citangkil,42441
Indonesia,Banten,Kota Cilegon,Ciwandan,42447
Indonesia,Banten,Kota Cilegon,Gerogol,42436
Indonesia,Banten,Kota Cilegon,Jombang,42431
Indonesia,Banten,Kota Cilegon,Pulomerak,42438
Indonesia,Banten,Kota Cilegon,Purwakarta,42433
Indonesia,Banten,Kota Serang,Cipocok Jaya,42121
Indonesia,Banten,Kota Serang,Curug,42171
Indonesia,Banten,Kota Serang,Kasemen,42191
Indonesia,Banten,Kota Serang,Serang,42111
Indonesia,Banten,Kota Serang,Taktakan,42162
Indonesia,Banten,Kota Serang,Walantaka,42183
Indonesia,Banten,Kota Tangerang,Batuceper,15121
Indonesia,Banten,Kota Tangerang,Benda,15125
Indonesia,Banten,Kota Tangerang,Cibodas,15138
Indonesia,Banten,Kota Tangerang,Ciledug,15151
Indonesia,Banten,Kota Tangerang,Cipondoh,15147
Indonesia,Banten,Kota Tangerang,Jatiuwung,15133
Indonesia,Banten,Kota Tangerang,Karang Tengah,15157
Indonesia,Banten,Kota Tangerang,Karawaci,15116
Indonesia,Banten,Kota Tangerang,Larangan,15154
Indonesia,Banten,Kota Tangerang,Neglasari,15129
Indonesia,Banten,Kota Tangerang,Periuk,15131
Indonesia,Banten,Kota Tangerang,Pinang,15145
Indonesia,Banten,Kota Tangerang,Tangerang,15111
Indonesia,Banten,Kota Tangerang Selatan,Ciputat,15412
Indonesia,Banten,Kota Tangerang Selatan,Ciputat Timur,15419
Indonesia,Banten,Kota Tangerang Selatan,Pamulang,15417
Indonesia,Banten,Kota Tangerang Selatan,Pondok Aren,15224
Indonesia,Banten,Kota Tangerang Selatan,Serpong,15310
Indonesia,Banten,Kota Tangerang Selatan,Serpong Utara,15323
Indonesia,Banten,Kota Tangerang Selatan,Setu,15314
Indonesia,DKI Jakarta,Kabupaten Kepulauan Seribu,Kepulauan Seribu Utara,14540
Indonesia,DKI Jakarta,Kabupaten Kepulauan Seribu,Kepulauan Seribu Selatan,14510
Indonesia,DKI Jakarta,Kota Jakarta Barat,Cengkareng,11730
Indonesia,DKI Jakarta,Kota Jakarta Barat,Grogol Petamburan,11450
Indonesia,DKI Jakarta,Kota Jakarta Barat,Kalideres,11840
Indonesia,DKI Jakarta,Kota Jakarta Barat,Kebon Jeruk,11530
Indonesia,DKI Jakarta,Kota Jakarta Barat,Kembangan,11610
Indonesia,DKI Jakarta,Kota Jakarta Barat,Palmerah,11480
Indonesia,DKI Jakarta,Kota Jakarta Barat,Taman Sari,11150
Indonesia,DKI Jakarta,Kota Jakarta Barat,Tambora,11220
Indonesia,DKI Jakarta,Kota Jakarta Pusat,Cempaka Putih,10510
Indonesia,DKI Jakarta,Kota Jakarta Pusat,Gambir,10110
Indonesia,DKI Jakarta,Kota Jakarta Pusat,Johar Baru,10560
Indonesia,DKI Jakarta,Kota Jakarta Pusat,Kemayoran,10620
Indonesia,DKI Jakarta,Kota Jakarta Pusat,Menteng,10310
Indonesia,DKI Jakarta,Kota Jakarta Pusat,Sawah Besar,10710
Indonesia,DKI Jakarta,Kota Jakarta Pusat,Senen,10410
Indonesia,DKI Jakarta,Kota Jakarta Pusat,Tanah Abang,10220
Indonesia,DKI Jakarta,Kota Jakarta Selatan,Cilandak,12430
Indonesia,DKI Jakarta,Kota Jakarta Selatan,Jagakarsa,12620
Indonesia,DKI Jakarta,Kota Jakarta Selatan,Kebayoran Baru,12110
Indonesia,DKI Jakarta,Kota Jakarta Selatan,Kebayoran Lama,12220
Indonesia,DKI Jakarta,Kota Jakarta Selatan,Mampang Prapatan,12790
Indonesia,DKI Jakarta,Kota Jakarta Selatan,Pancoran,12780
Indonesia,DKI Jakarta,Kota Jakarta Selatan,Pasar Minggu,12520
Indonesia,DKI Jakarta,Kota Jakarta Selatan,Pesanggrahan,12320
Indonesia,DKI Jakarta,Kota Jakarta Selatan,Setiabudi,12910
Indonesia,DKI Jakarta,Kota Jakarta Selatan,Tebet,12810
Indonesia,DKI Jakarta,Kota Jakarta Timur,Cakung,13910
Indonesia,DKI Jakarta,Kota Jakarta Timur,Cipayung,13840
Indonesia,DKI Jakarta,Kota Jakarta Timur,Ciracas,13740
Indonesia,DKI Jakarta,Kota Jakarta Timur,Duren Sawit,13440
Indonesia,DKI Jakarta,Kota Jakarta Timur,Jatinegara,13310
Indonesia,DKI Jakarta,Kota Jakarta Timur,Kramat Jati,13510
Indonesia,DKI Jakarta,Kota Jakarta Timur,Makasar,13570
Indonesia,DKI Jakarta,Kota Jakarta Timur,Matraman,13120
Indonesia,DKI Jakarta,Kota Jakarta Timur,Pasar Rebo,13710
Indonesia,DKI Jakarta,Kota Jakarta Timur,Pulo Gadung,13240
Indonesia,DKI Jakarta,Kota Jakarta Utara,Cilincing,14120
Indonesia,DKI Jakarta,Kota Jakarta Utara,Kelapa Gading,14240
Indonesia,DKI Jakarta,Kota Jakarta Utara,Koja,14220
Indonesia,DKI Jakarta,Kota Jakarta Utara,Pademangan,14410
Indonesia,DKI Jakarta,Kota Jakarta Utara,Penjaringan,14440
Indonesia,DKI Jakarta,Kota Jakarta Utara,Tanjung Priok,14310
Indonesia,Nusa Tenggara Timur,Kabupaten Alor,Alor Barat Daya,85851
Indonesia,Nusa Tenggara Timur,Kabupaten Alor,Alor Barat Laut,85851
Indonesia,Nusa Tenggara Timur,Kabupaten Alor,Alor Selatan,85871
Indonesia,Nusa Tenggara Timur,Kabupaten Alor,Alor Tengah Utara,85861
Indonesia,Nusa Tenggara Timur,Kabupaten Alor,Alor Timur,85881
Indonesia,Nusa Tenggara Timur,Kabupaten Alor,Alor Timur Laut,85881
